연도,부령조항과,부령조항,질병명,계,4급,5급,6급
2018,흉부외과,950 271-바             ,흉곽대혈관 질환 및 손상,7 ,,7 ,
2018,흉부외과,968 255-다             ,기흉 또는 혈흉,60 ,60 ,,
2018,흉부외과,968 255-라             ,기흉 또는 혈흉,33 ,33 ,,
2018,흉부외과,968 256-다             ,폐절제술을 한 경우,5 ,,5 ,
2018,흉부외과,968 257-다             ,기관 및 기관지협착증,1 ,,1 ,
2018,흉부외과,968 260-나-2)          ,흉곽기형,19 ,19 ,,
2018,흉부외과,968 260-다-2)          ,흉곽기형,9 ,9 ,,
2018,흉부외과,968 260-마-2)          ,흉곽기형,5 ,5 ,,
2018,흉부외과,968 260-사-1)          ,흉곽기형,2 ,2 ,,
2018,흉부외과,968 261-나-1)          ,횡격막질환 또는 허니아,1 ,1 ,,
2018,흉부외과,968 264-가-1)          ,식도수술,1 ,1 ,,
2018,흉부외과,968 265-나             ,흉벽종양 또는 낭종,1 ,,,1.0
2018,흉부외과,968 266-가-2)          ,종격동 종양,4 ,4 ,,
2018,흉부외과,968 266-나             ,종격동 종양,1 ,,,1.0
2018,흉부외과,968 267-나             ,기관 및 폐내 종양,1 ,,,1.0
2018,흉부외과,968 268-가-2)          ,심장질환 수술,83 ,83 ,,
2018,흉부외과,968 268-가-3)          ,심장질환 수술,47 ,,47 ,
2018,흉부외과,968 268-가-4)          ,심장질환 수술,17 ,,,17.0
2018,흉부외과,968 268-가-5)          ,심장질환 수술,5 ,,,5.0
2018,흉부외과,968 268-나-1)          ,심장질환 수술,1 ,,1 ,
2018,흉부외과,968 268-나-2)          ,심장질환 수술,1 ,,,1.0
2018,흉부외과,968 268-나-3)          ,심장질환 수술,1 ,,,1.0
2018,흉부외과,968 269-가             ,심장 종양,1 ,,1 ,
2018,흉부외과,968 270-가             ,심낭질환 수술을 한 경우,1 ,1 ,,
2018,흉부외과,968 271-가             ,흉곽대혈관 질환 및 손상,2 ,2 ,,
2018,흉부외과,968 271-나             ,흉곽대혈관 질환 및 손상,2 ,,2 ,
2018,흉부외과,968 271-다             ,흉곽대혈관 질환 및 손상,1 ,,,1.0
2018,흉부외과,968 271-라             ,흉곽대혈관 질환 및 손상,1 ,,,1.0
2018,흉부외과,968 271-바             ,흉곽대혈관 질환 및 손상,6 ,,6 ,
2018,성형외과,907 273-다-3)-가)     ,연부조직결손,1 ,,1 ,
2018,성형외과,907 274-나-2)          ,각종 피부질환·화상·외상 등에 의한 추형,1 ,1 ,,
2018,성형외과,907 274-다-2)          ,각종 피부질환·화상·외상 등에 의한 추형,2 ,2 ,,
2018,성형외과,907 274-다-3)          ,각종 피부질환·화상·외상 등에 의한 추형,1 ,,1 ,
2018,성형외과,950 273-나-2)          ,연부조직결손,1 ,,1 ,
2018,성형외과,950 273-다-2)          ,연부조직결손,12 ,12 ,,
2018,성형외과,950 273-다-3)-가)     ,연부조직결손,5 ,,5 ,
2018,성형외과,950 274-가-2)          ,각종 피부질환·화상·외상 등에 의한 추형,11 ,11 ,,
2018,성형외과,950 274-가-3)-가)     ,각종 피부질환·화상·외상 등에 의한 추형,5 ,,5 ,
2018,성형외과,950 274-가-3)-나)     ,각종 피부질환·화상·외상 등에 의한 추형,1 ,,,1.0
2018,성형외과,950 274-나-2)          ,각종 피부질환·화상·외상 등에 의한 추형,38 ,38 ,,
2018,성형외과,950 274-나-3)          ,각종 피부질환·화상·외상 등에 의한 추형,3 ,,,3.0
2018,성형외과,950 274-다-2)          ,각종 피부질환·화상·외상 등에 의한 추형,22 ,22 ,,
2018,성형외과,950 274-다-3)          ,각종 피부질환·화상·외상 등에 의한 추형,3 ,,3 ,
2018,성형외과,968 273-다-2)          ,연부조직결손,1 ,1 ,,
2018,성형외과,968 273-다-3)-가)     ,연부조직결손,2 ,,2 ,
2018,성형외과,968 274-가-2)          ,각종 피부질환·화상·외상 등에 의한 추형,1 ,1 ,,
2018,성형외과,968 274-가-3)-나)     ,각종 피부질환·화상·외상 등에 의한 추형,1 ,,,1.0
2018,성형외과,968 274-나-2)          ,각종 피부질환·화상·외상 등에 의한 추형,11 ,11 ,,
2018,성형외과,968 274-나-3)          ,각종 피부질환·화상·외상 등에 의한 추형,1 ,,,1.0
2018,성형외과,968 274-다-2)          ,각종 피부질환·화상·외상 등에 의한 추형,2 ,2 ,,
2018,안과,851 286-다-3)          ,굴절이상,1 ,1 ,,
2018,안과,872 286-나-4)          ,굴절이상,1 ,1 ,,
2018,안과,872 286-다-3)          ,굴절이상,5 ,5 ,,
2018,안과,907 276-나             ,망막박리,3 ,3 ,,
2018,안과,907 276-다             ,망막박리,2 ,,2 ,
2018,안과,907 278-나             ,야맹증,1 ,,1 ,
2018,안과,907 280-나             ,포도막염,1 ,1 ,,
2018,안과,907 283-다-1)          ,녹내장,2 ,,2 ,
2018,안과,907 283-라-2)          ,녹내장,3 ,,3 ,
2018,안과,907 284-가             ,비녹내장성 시야장애,2 ,2 ,,
2018,안과,907 284-나             ,비녹내장성 시야장애,6 ,,6 ,
2018,안과,907 285-가             ,시력장애,15 ,15 ,,
2018,안과,907 285-나             ,시력장애,16 ,,16 ,
2018,안과,907 285-다             ,시력장애,2 ,,2 ,
2018,안과,907 286-가-4)          ,굴절이상,21 ,21 ,,
2018,안과,907 286-나-4)          ,굴절이상,6 ,6 ,,
2018,안과,907 286-다-3)          ,굴절이상,27 ,27 ,,
2018,안과,907 287-다             ,부동시,6 ,6 ,,
2018,안과,907 290-가             ,각막이식,1 ,,1 ,
2018,안과,907 303-나-4)          ,사위 및 사시,3 ,3 ,,
2018,안과,907 303-다-2)          ,사위 및 사시,1 ,1 ,,
2018,안과,907 304-나-1)          ,안구운동장애,3 ,3 ,,
2018,안과,907 304-나-2)          ,안구운동장애,6 ,,6 ,
2018,안과,907 309-나-1)          ,무수정체안 또는 인공수정체안,1 ,1 ,,
2018,안과,907 309-다             ,무수정체안 또는 인공수정체안,1 ,,1 ,
2018,안과,907 310-나             ,안구진탕,4 ,4 ,,
2018,안과,907 317-가             ,실명 또는 광각만 있는 경우,4 ,,4 ,
2018,안과,950 276-나             ,망막박리,62 ,62 ,,
2018,안과,950 276-다             ,망막박리,6 ,,6 ,
2018,안과,950 276-라             ,망막박리,13 ,,13 ,
2018,안과,950 276-마             ,망막박리,9 ,,9 ,
2018,안과,950 277-다             ,망막변성,3 ,3 ,,
2018,안과,950 277-라             ,망막변성,1 ,,1 ,
2018,안과,950 278                 ,망막 이영양증,27 ,,27 ,
2018,안과,950 280-나             ,포도막염,7 ,7 ,,
2018,안과,950 282-나-1)          ,유리체 이상,1 ,,1 ,
2018,안과,950 283-다             ,녹내장,16 ,,16 ,
2018,안과,950 283-라-2)          ,녹내장,21 ,,21 ,
2018,안과,950 284-가             ,비녹내장성 시야장애,4 ,4 ,,
2018,안과,950 284-나             ,비녹내장성 시야장애,2 ,,2 ,
2018,안과,950 285-가             ,시력장애,107 ,107 ,,
2018,안과,950 285-나             ,시력장애,50 ,,50 ,
2018,안과,950 285-다             ,시력장애,9 ,,9 ,
2018,안과,950 286-가-4)          ,굴절이상,"1,376 ","1,376 ",,
2018,안과,950 286-나-4)          ,굴절이상,241 ,241 ,,
2018,안과,950 286-다-3)          ,굴절이상,"1,074 ","1,074 ",,
2018,안과,950 287-다             ,부동시,180 ,180 ,,
2018,안과,950 288-다             ,각막염 및 각막궤양,1 ,1 ,,
2018,안과,950 290-가             ,각막이식,8 ,,8 ,
2018,안과,950 290-나-2)          ,각막이식,1 ,,1 ,
2018,안과,950 291-가             ,원추각막,4 ,4 ,,
2018,안과,950 297-나             ,비루관협착,1 ,1 ,,
2018,안과,950 303-나-4)          ,사위 및 사시,3 ,3 ,,
2018,안과,950 303-다-2)          ,사위 및 사시,10 ,10 ,,
2018,안과,950 304-나-1)          ,안구운동장애,7 ,7 ,,
2018,안과,950 304-나-2)          ,안구운동장애,1 ,,1 ,
2018,안과,950 305-나-1)          ,동공운동장애,1 ,1 ,,
2018,안과,950 305-나-2)          ,동공운동장애,3 ,3 ,,
2018,안과,950 305-나-3)          ,동공운동장애,2 ,,2 ,
2018,안과,950 309-나-1)          ,무수정체안 또는 인공수정체안,40 ,40 ,,
2018,안과,950 309-다             ,무수정체안 또는 인공수정체안,46 ,,46 ,
2018,안과,950 309-라             ,무수정체안 또는 인공수정체안,1 ,,1 ,
2018,안과,950 310-나             ,안구진탕,40 ,40 ,,
2018,안과,950 315-나             ,안과영역의 종양 또는 낭종,4 ,,,4.0
2018,안과,950 316                 ,무안구 또는 안구로,18 ,,,18.0
2018,안과,950 317-가             ,실명 또는 광각만 있는 경우,92 ,,92 ,
2018,안과,968 276-나             ,망막박리,10 ,10 ,,
2018,안과,968 276-다             ,망막박리,3 ,,3 ,
2018,안과,968 276-라             ,망막박리,3 ,,3 ,
2018,안과,968 276-마             ,망막박리,5 ,,5 ,
2018,안과,968 278                 ,망막 이영양증,7 ,,7 ,
2018,안과,968 280-나             ,포도막염,2 ,2 ,,
2018,안과,968 283-다             ,녹내장,6 ,,6 ,
2018,안과,968 283-라-2)          ,녹내장,7 ,,7 ,
2018,안과,968 284-가             ,비녹내장성 시야장애,3 ,3 ,,
2018,안과,968 284-나             ,비녹내장성 시야장애,4 ,,4 ,
2018,안과,968 285-가             ,시력장애,27 ,27 ,,
2018,안과,968 285-나             ,시력장애,22 ,,22 ,
2018,안과,968 285-다             ,시력장애,5 ,,5 ,
2018,안과,968 286-가-4)          ,굴절이상,294 ,294 ,,
2018,안과,968 286-나-4)          ,굴절이상,59 ,59 ,,
2018,안과,968 286-다-3)          ,굴절이상,277 ,277 ,,
2018,안과,968 287-다             ,부동시,55 ,55 ,,
2018,안과,968 290-가             ,각막이식,2 ,,2 ,
2018,안과,968 291-가             ,원추각막,2 ,2 ,,
2018,안과,968 294-나-1)-나)     ,눈꺼풀처짐,1 ,1 ,,
2018,안과,968 297-나             ,비루관협착,1 ,1 ,,
2018,안과,968 303-나-4)          ,사위 및 사시,4 ,4 ,,
2018,안과,968 303-다-2)          ,사위 및 사시,2 ,,2 ,
2018,안과,968 304-나-1)          ,안구운동장애,8 ,8 ,,
2018,안과,968 304-나-2)          ,안구운동장애,1 ,,1 ,
2018,안과,968 305-나-3)          ,동공운동장애,1 ,,1 ,
2018,안과,968 309-나-1)          ,무수정체안 또는 인공수정체안,7 ,7 ,,
2018,안과,968 309-다             ,무수정체안 또는 인공수정체안,13 ,,13 ,
2018,안과,968 309-라             ,무수정체안 또는 인공수정체안,4 ,,4 ,
2018,안과,968 310-나             ,안구진탕,8 ,8 ,,
2018,안과,968 315-나             ,안과영역의 종양 또는 낭종,2 ,,,2.0
2018,안과,968 316                 ,무안구 또는 안구로,8 ,,,8.0
2018,안과,968 317-가             ,실명 또는 광각만 있는 경우,49 ,,49 ,
2018,안과,968 317-나             ,실명 또는 광각만 있는 경우,1 ,,,1.0
2018,이비인후과,872 323-나-5)          ,중이염,1 ,1 ,,
2018,이비인후과,872 331-라             ,부비동염,1 ,1 ,,
2018,이비인후과,907 323-가-2)          ,중이염,2 ,2 ,,
2018,이비인후과,907 323-가-3)-가)     ,중이염,2 ,2 ,,
2018,이비인후과,907 323-가-3)-나)     ,중이염,1 ,,1 ,
2018,이비인후과,907 323-나-2)-나)     ,중이염,1 ,1 ,,
2018,이비인후과,907 323-라-1)-가)     ,중이염,1 ,1 ,,
2018,이비인후과,907 323-라-1)-나)     ,중이염,1 ,,1 ,
2018,이비인후과,907 324-가-3)          ,청력장애,1 ,1 ,,
2018,이비인후과,907 324-가-4)          ,청력장애,3 ,,3 ,
2018,이비인후과,907 324-가-5)          ,청력장애,1 ,,,1.0
2018,이비인후과,907 324-가-7)-나)     ,청력장애,1 ,,1 ,
2018,이비인후과,907 324-가-8)          ,청력장애,2 ,,,2.0
2018,이비인후과,907 324-나-2)          ,청력장애,23 ,23 ,,
2018,이비인후과,907 326-나-3)          ,메니에르병,3 ,,3 ,
2018,이비인후과,907 331-라             ,부비동염,1 ,1 ,,
2018,이비인후과,907 335-나-2)          ,안면신경마비,1 ,1 ,,
2018,이비인후과,907 335-나-3)          ,안면신경마비,1 ,,1 ,
2018,이비인후과,907 341-라             ,만성후두염 및 후두의 기질적 변화 또는 기능적 장애,1 ,1 ,,
2018,이비인후과,950 321-가-2)          ,외이의 결손 또는 기형,15 ,15 ,,
2018,이비인후과,950 321-가-3)-가)     ,외이의 결손 또는 기형,67 ,,67 ,
2018,이비인후과,950 321-가-3)-나)     ,외이의 결손 또는 기형,5 ,,,5.0
2018,이비인후과,950 321-나-1)          ,외이의 결손 또는 기형,2 ,2 ,,
2018,이비인후과,950 321-나-2)-가)     ,외이의 결손 또는 기형,8 ,8 ,,
2018,이비인후과,950 323-가-2)          ,중이염,5 ,5 ,,
2018,이비인후과,950 323-가-3)-가)     ,중이염,35 ,35 ,,
2018,이비인후과,950 323-가-4)          ,중이염,1 ,,1 ,
2018,이비인후과,950 323-나-2)-나)     ,중이염,3 ,3 ,,
2018,이비인후과,950 323-나-4)          ,중이염,4 ,4 ,,
2018,이비인후과,950 323-나-5)          ,중이염,4 ,4 ,,
2018,이비인후과,950 323-라-1)-가)     ,중이염,17 ,17 ,,
2018,이비인후과,950 323-라-1)-나)     ,중이염,2 ,,2 ,
2018,이비인후과,950 323-라-1)-다)     ,중이염,2 ,,2 ,
2018,이비인후과,950 323-바-2)-가)     ,중이염,3 ,3 ,,
2018,이비인후과,950 324-가-3)          ,청력장애,20 ,20 ,,
2018,이비인후과,950 324-가-4)          ,청력장애,15 ,,15 ,
2018,이비인후과,950 324-가-5)          ,청력장애,8 ,,,8.0
2018,이비인후과,950 324-가-6)          ,청력장애,12 ,12 ,,
2018,이비인후과,950 324-가-7)-가)     ,청력장애,3 ,3 ,,
2018,이비인후과,950 324-가-7)-나)     ,청력장애,4 ,,4 ,
2018,이비인후과,950 324-가-8)          ,청력장애,7 ,,,7.0
2018,이비인후과,950 324-나-2)          ,청력장애,259 ,259 ,,
2018,이비인후과,950 325-나-1)          ,전정기능 장애,7 ,7 ,,
2018,이비인후과,950 325-나-2)          ,전정기능 장애,1 ,,1 ,
2018,이비인후과,950 326-나-2)          ,메니에르병,2 ,2 ,,
2018,이비인후과,950 328-나-1)          ,외비공협착 또는 폐쇄,1 ,1 ,,
2018,이비인후과,950 329-다-2)          ,비폐색,5 ,5 ,,
2018,이비인후과,950 331-다             ,부비동염,3 ,3 ,,
2018,이비인후과,950 331-라             ,부비동염,17 ,17 ,,
2018,이비인후과,950 332-가             ,비인강 섬유혈관종 및 반전성 유두종,3 ,3 ,,
2018,이비인후과,950 332-나             ,비인강 섬유혈관종 및 반전성 유두종,1 ,,1 ,
2018,이비인후과,950 334-가-2)          ,종양 또는 낭종,5 ,5 ,,
2018,이비인후과,950 334-가-3)          ,종양 또는 낭종,2 ,,2 ,
2018,이비인후과,950 334-나             ,종양 또는 낭종,11 ,,,11.0
2018,이비인후과,950 335-나-2)          ,안면신경마비,5 ,5 ,,
2018,이비인후과,950 335-나-3)          ,안면신경마비,1 ,,1 ,
2018,이비인후과,950 341-다             ,만성후두염 및 후두의 기질적 변화 또는 기능적 장애,3 ,3 ,,
2018,이비인후과,950 341-라             ,만성후두염 및 후두의 기질적 변화 또는 기능적 장애,2 ,2 ,,
2018,이비인후과,950 343-나-1)-가)     ,성대마비,2 ,2 ,,
2018,이비인후과,950 343-나-2)          ,성대마비,1 ,,,1.0
2018,이비인후과,950 344-라             ,기관절개술을 한 경우,1 ,,1 ,
2018,이비인후과,968 321-가-2)          ,외이의 결손 또는 기형,4 ,4 ,,
2018,이비인후과,968 321-가-3)-가)     ,외이의 결손 또는 기형,23 ,,23 ,
2018,이비인후과,968 323-가-2)          ,중이염,1 ,1 ,,
2018,이비인후과,968 323-가-3)-가)     ,중이염,12 ,12 ,,
2018,이비인후과,968 323-나-2)-나)     ,중이염,3 ,3 ,,
2018,이비인후과,968 323-나-4)          ,중이염,1 ,1 ,,
2018,이비인후과,968 323-라-1)-가)     ,중이염,9 ,9 ,,
2018,이비인후과,968 323-라-1)-나)     ,중이염,3 ,,3 ,
2018,이비인후과,968 324-가-3)          ,청력장애,11 ,11 ,,
2018,이비인후과,968 324-가-4)          ,청력장애,9 ,,9 ,
2018,이비인후과,968 324-가-5)          ,청력장애,7 ,,,7.0
2018,이비인후과,968 324-가-6)          ,청력장애,4 ,4 ,,
2018,이비인후과,968 324-가-7)          ,청력장애,7 ,,7 ,
2018,이비인후과,968 324-가-8)          ,청력장애,10 ,,,10.0
2018,이비인후과,968 324-나-2)          ,청력장애,117 ,117 ,,
2018,이비인후과,968 325-나-1)          ,전정기능 장애,1 ,1 ,,
2018,이비인후과,968 328-나-1)          ,외비공협착 또는 폐쇄,1 ,1 ,,
2018,이비인후과,968 329-다-2)          ,비폐색,2 ,2 ,,
2018,이비인후과,968 331-다             ,부비동염,1 ,1 ,,
2018,이비인후과,968 331-라             ,부비동염,3 ,3 ,,
2018,이비인후과,968 334-나             ,종양 또는 낭종,2 ,,,2.0
2018,이비인후과,968 335-나-2)          ,안면신경마비,1 ,1 ,,
2018,이비인후과,968 335-나-3)          ,안면신경마비,2 ,,2 ,
2018,이비인후과,968 341-다             ,만성후두염 및 후두의 기질적 변화 또는 기능적 장애,2 ,2 ,,
2018,이비인후과,968 341-마             ,만성후두염 및 후두의 기질적 변화 또는 기능적 장애,1 ,,1 ,
2018,이비인후과,968 343-나-1)-가)     ,성대마비,2 ,2 ,,
2018,비뇨기과,907 352-나             ,비뇨생식기계 종양,2 ,,,2.0
2018,비뇨기과,907 355-가-2)-나)     ,폐색성 요로병증,1 ,1 ,,
2018,비뇨기과,907 355-가-3)          ,폐색성 요로병증,1 ,,1 ,
2018,비뇨기과,907 362-다             ,신경인성 방광 또는 과민성 방광,2 ,2 ,,
2018,비뇨기과,907 362-마             ,신경인성 방광 또는 과민성 방광,4 ,,,4.0
2018,비뇨기과,907 383-나             ,생식기계 이상,1 ,,1 ,
