계약번호,계약명,업무구분명,계약체결형태명,계약체결방법명,계약체결일자,계약기간,계약기관구분명,계약기관명,계약기관담당부서명,계약기관담당자명,수요기관구분명,수요기관명,대표업체명
KD92AB0BO06,Lynx 헬기 기체통신 부품정비 한도액 계약,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,이우용,국가기관,방위사업청,Leonardo UK Ltd
KD92BD0HO15,S/P FOR NAVAL FIREPOWER SYSTEM,외자,총액제,일반경쟁,2019-12-30,2019-12-30~2020-11-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,"AMKO ENTERPRISE, INC"
KD92CD0HS43,S/P for Warships,외자,단가제(최저가),일반경쟁,2019-12-30,2019-12-30~2020-09-30,국가기관,방위사업청,국제부품계약팀(구:19.09.16),김웅호,국가기관,방위사업청,RUTC
KD92DD0HO07,S/P FOR COMMUNICATION EQUIPMENT,외자,총액제,일반경쟁,2019-12-30,2019-12-30~,국가기관,방위사업청,미래전력사업국제확정계약팀,김성민,국가기관,방위사업청,S&P ENTERPRISES CO.
KD93AB0BO15,19~21 C-130J 부품정비(B),외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,"Lockheed Martin Overseas, LLC"
KD93AB0BO16,19~21 VH-92 부품정비(B),외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,SIKORSKY INTERNATIONAL OPERATIONS INC
KD93AM0BE18,19~'21 VH-92 부품구매,외자,리스입찰,수의계약,2019-12-30,2019-12-30~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,SIKORSKY INTERNATIONAL OPERATIONS INC
KD93AM0BE22,19~'21 C-130J 부품구매,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,변성훈,국가기관,방위사업청,"Lockheed Martin Overseas, LLC"
KD93AM0BO10,’19~’20 F-5 기관 부품구매(B),외자,리스입찰,수의계약,2019-12-30,2019-12-30~2020-11-30,국가기관,방위사업청,기반전력사업국제계약팀,변성훈,국가기관,방위사업청,THE BOEING COMPANY
KD93BA5SO01,PAC-3 탄용 적재운반차량,외자,단가제(최저가),2단계경쟁(동시),2019-12-30,2019-12-30~2021-12-30,국가기관,방위사업청,유도무기총괄계약팀,황병순,국가기관,방위사업청,"KODEA Co,. ltd"
KD93FB0BO01,Repair services for CHEON GUNG(KM-SAM) IFF,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-11-15,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,THALES SIX GTS FRANCE SAS
KD93KM0FE21,19~'23 HARPY 부품구매,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2023-12-30,국가기관,방위사업청,국제부품계약팀(구:19.09.16),변성훈,국가기관,방위사업청,ISRAEL AEROSPACE INDUSTRIES Ltd.
KD93KM0FO01,BOA for TAURUS Spare Parts,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2021-12-31,국가기관,방위사업청,국제부품계약팀(구:19.09.16),변성훈,국가기관,방위사업청,TAURUS Systems GmbH
KD93SE0BO05,무인표적견인기(BQM-167i) 개조 기술지원,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2020-10-30,국가기관,방위사업청,국제장비계약팀(구:19.09.16),정하윤,국가기관,방위사업청,"Kratos Unmanned AerialSystems, Inc"
KD93SE0BO06,RC-2000B 기술용역,외자,내역입찰(최저가),수의계약,2019-12-30,2019-12-30~2022-09-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,Dassault Falcon Jet Corp.
KD94AD5FO07,MUH-1 SUPPORT EQUIPMENT,외자,단가제(최저가),일반경쟁,2019-12-30,2019-12-30~2020-09-30,국가기관,방위사업청,국제부품계약팀(구:19.09.16),김순미,국가기관,방위사업청,BRINTON BUSINESS DEVELOPMENT INTERNATIONAL
KD91AA5QO20,피토 정압 시험기,외자,총액제,2단계경쟁(동시),2019-12-31,2019-12-31~2020-09-30,국가기관,방위사업청,헬기총괄계약팀,서정현,국가기관,방위사업청,D.MARCHIORI SRL
KD91AB0BO06,Repair for UH-60,외자,내역입찰(최저가),수의계약,2019-12-31,2019-12-31~2020-12-31,국가기관,방위사업청,기반전력사업국제계약팀,최준영,국가기관,방위사업청,SIKORSKY INTERNATIONAL OPERATIONS INC
KD91AD0HP29,S/P FOR 500MD,외자,총액제,일반경쟁,2019-12-31,2019-12-31~2020-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,임우정,국가기관,방위사업청,UNITED AERONAUTICAL CORP.
KD92AB0BO07,LYNX RADAR 부품정비 한도액 계약,외자,내역입찰(최저가),수의계약,2019-12-31,2019-12-31~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,이우용,국가기관,방위사업청,Leonardo UK Ltd
KD93AA5PO01,항공기부양견인장비,외자,총액제,2단계경쟁(동시),2019-12-31,2019-12-31~2020-11-24,국가기관,방위사업청,국제장비계약팀(구:19.09.16),김현승,국가기관,방위사업청,"KODEA Co,. ltd"
KD94BM0BA01,BOA S/P FOR SPIKE-NLOS,외자,리스입찰,수의계약,2019-12-31,2019-12-31~2020-11-30,국가기관,방위사업청,국제부품계약팀(구:19.09.16),정수진,국가기관,방위사업청,RAFAEL ADVANCED DEFENSE SYSTEMS Ltd.
KD03AM0BO01,‘20~’22 RC-800 기체 부품구매(B),외자,내역입찰(최저가),수의계약,2020-03-18,2020-03-18~2022-12-15,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,Textron Aviation Inc
KD03AB0BO01,’20~‘22 RC-800 기체 부품정비(B),외자,내역입찰(최저가),수의계약,2020-03-19,2020-03-19~2022-12-15,국가기관,방위사업청,기반전력사업국제계약팀,변성훈,국가기관,방위사업청,Textron Aviation Inc
KD03AM0BE31,’20~’21 KT/A-1 기관 부품구매(B),외자,내역입찰(최저가),수의계약,2020-03-23,2020-03-23~2021-10-30,국가기관,방위사업청,국제부품계약팀(구:19.09.16),정하윤,국가기관,방위사업청,Pratt & Whitney Component Solutions Incorporated
KD01AB0BO13,Repair for KUH-1 HMDS,외자,내역입찰(최저가),수의계약,2020-04-28,2020-04-28~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,이수경,국가기관,방위사업청,ELBIT SYSTEMS LTD
KD02AB0BO01,LYNX SONAR 부품정비,외자,내역입찰(최저가),수의계약,2020-05-08,2020-05-08~2022-12-31,국가기관,방위사업청,기반전력사업국제계약팀,이효진,국가기관,방위사업청,"L3 Technologies, Inc."
KD01BB0BO04,Repair for EOD Robot,외자,내역입찰(최저가),수의계약,2020-05-12,2020-05-12~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,이수경,국가기관,방위사업청,Telerob Gesellschaft Fur Fernhantierungstechnik mbH
KD01AM0BJ05,육군 무장무전기 부품구매 한도액계약,외자,내역입찰(최저가),수의계약,2020-05-20,2020-05-20~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,정수진,국가기관,방위사업청,AEROMETALS
KD01AB0BO03,Repair for BO-105,외자,내역입찰(최저가),수의계약,2020-05-21,2020-05-21~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,김동환,국가기관,방위사업청,AIRBUS HELICOPTERS KOERA Ltd.
KD01AB0BO05,Repair for KUH-1 (DS&AFCS),외자,내역입찰(최저가),수의계약,2020-05-21,2020-05-21~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,이수경,국가기관,방위사업청,AIRBUS HELICOPTERS KOERA Ltd.
KD03AD0HO01,S/P FOR AIRCRAFT,외자,총액제,일반경쟁,2020-05-26,2020-05-26~2021-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김유라,국가기관,방위사업청,"IMTRADING Co., Ltd"
KD03FB0BO01,20-'21 탄도탄 조기경보레이더 부품정비,외자,내역입찰(최저가),수의계약,2020-05-27,2020-05-27~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,ELTA SYSTEMS LTD.
KD01AB0BO04,Repair for Weapon and Radio,외자,내역입찰(최저가),수의계약,2020-05-28,2020-05-28~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,김동환,국가기관,방위사업청,AEROMETALS
KD01AB0BO18,Repair for M65/APX-72,외자,내역입찰(최저가),수의계약,2020-06-03,2020-06-03~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,김동환,국가기관,방위사업청,AEROMETALS
KD01AD0HP01,S/P FOR UH-60,외자,총액제,일반경쟁,2020-06-03,2020-06-03~2023-06-02,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"DK M-TECH CO., LTD."
KD01AB0BO12,Repair for UH-60 HMU,외자,내역입찰(최저가),수의계약,2020-06-05,2020-06-05~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,이수경,국가기관,방위사업청,INTEGRATED PROCUREMENT TECHNOLOGIES INC
KD01ED0HO01,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2020-06-05,2020-06-05~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,"IMTRADING Co., Ltd"
KD03AB0BF01,20-'22 HH-60 부품정비(B),외자,내역입찰(최저가),수의계약,2020-06-05,2020-06-05~2022-12-15,국가기관,방위사업청,기반전력사업국제계약팀,변성훈,국가기관,방위사업청,ELBIT SYSTEMS LTD
KD03AB0BF02,20-'22 C-130H 성능개량사업(1차)(B),외자,내역입찰(최저가),수의계약,2020-06-05,2020-06-05~2022-11-20,국가기관,방위사업청,기반전력사업국제계약팀,변성훈,국가기관,방위사업청,ELBIT SYSTEMS LTD
KD01GD0HO01,S/P FOR MOBILE EQP'T (ITS),외자,총액제,일반경쟁,2020-06-08,2020-06-08~2020-11-30,국가기관,방위사업청,미래전력사업국제확정계약팀,최인선,국가기관,방위사업청,ITS Enterprise Corp.
KD01AM0BJ04,육군 BO-105 기체 부품구매 한도액계약,외자,리스입찰,수의계약,2020-06-09,2020-06-09~2021-12-31,국가기관,방위사업청,기반전력사업국제계약팀,최준영,국가기관,방위사업청,AIRBUS HELICOPTERS KOERA Ltd.
KD02SE0BJ01,Technical Services for SM-2 GMTS,외자,내역입찰(최저가),수의계약,2020-06-09,2020-06-09~2020-06-09,국가기관,방위사업청,기반전력사업국제계약팀,남도휘,국가기관,방위사업청,RAYTHEON COMPANY
KD01AD0HP02,S/P FOR AH-1S,외자,총액제,일반경쟁,2020-06-10,2020-06-10~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김재희,국가기관,방위사업청,"DK M-TECH CO., LTD."
KD01DD0HO01,S/P FOR COMMUNICATION EQP'T (ITS),외자,총액제,일반경쟁,2020-06-11,2020-06-11~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,최인선,국가기관,방위사업청,ITS Enterprise Corp.
KD03AA5TO01,항공관제레이더(ASR),외자,단가제,일반경쟁,2020-06-12,2020-06-12~2024-12-30,국가기관,방위사업청,감시전자총괄계약팀,민경환,국가기관,방위사업청,"Indra Sistemas, S.A."
KD01AD0HP10,S/P FOR CH-47D,외자,총액제,일반경쟁,2020-06-15,2020-06-15~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,AEROMETALS
KD02CD0HO01,S/P for Warships,외자,총액제,일반경쟁,2020-06-15,2020-06-15~2021-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,"IMTRADING Co., Ltd"
KD03AB0BO02,20-23 임차기 자체보호장비 부품정비(B),외자,내역입찰(최저가),수의계약,2020-06-15,2020-06-15~2023-06-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,Elbit Systems Electro-Optics Elop Ltd.
KD03AM0BO03,20-23 임차기 자체보호장비 부품구매(B),외자,내역입찰(최저가),수의계약,2020-06-15,2020-06-15~2023-10-31,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,Elbit Systems Electro-Optics Elop Ltd.
KD01AD0HP03,S/P FOR CH47-D,외자,총액제,일반경쟁,2020-06-16,2020-06-16~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD01AD0HP04,S/P FOR BO-105,외자,총액제,일반경쟁,2020-06-16,2020-06-16~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD01GD0HO02,S/P FOR MOBILE EQP'T (ITS),외자,총액제,일반경쟁,2020-06-17,2020-06-17~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,최인선,국가기관,방위사업청,ITS Enterprise Corp.
KD02CD0HB10,S/P FOR SUBMARINE,외자,총액제,일반경쟁,2020-06-17,2020-06-17~2021-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,주홍길,국가기관,방위사업청,"IMTRADING Co., Ltd"
KD01AD0HP11,S/P FOR 500MD,외자,총액제,일반경쟁,2020-06-18,2020-06-18~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,임우정,국가기관,방위사업청,ITS Enterprise Corp.
KD01AD0HP13,S/P FOR 500MD,외자,총액제,일반경쟁,2020-06-18,2020-06-18~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,임우정,국가기관,방위사업청,ITS Enterprise Corp.
KD01AD0HP08,S/P FOR CH-47D,외자,총액제,일반경쟁,2020-06-19,2020-06-19~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,S.O.I.AVIATION
KD01AD0HP09,"S/P FOR UH-60, ARMY HELICOPTER",외자,총액제,일반경쟁,2020-06-19,2020-06-19~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,S.O.I.AVIATION
KD01AD0HP14,"S/P FOR CH-47D, BO-105",외자,총액제,일반경쟁,2020-06-19,2020-06-19~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Centro International Inc.
KD01AD0HP20,S/P FOR CH-47D,외자,총액제,일반경쟁,2020-06-19,2020-06-19~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,Centro International Inc.
KD03SE0BO01,탄도유도탄 조기경보레이더 기술지원,외자,내역입찰(최저가),수의계약,2020-06-19,2020-06-19~2021-12-18,국가기관,방위사업청,기반전력사업국제계약팀,이수경,국가기관,방위사업청,ELTA SYSTEMS LTD.
KD01AD0HP12,S/P FOR 500MD,외자,총액제,일반경쟁,2020-06-22,2020-06-22~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,임우정,국가기관,방위사업청,ITS Enterprise Corp.
KD01ED0HO02,S/P FOR GENERAL EQUIPMENT,외자,총액제,일반경쟁,2020-06-22,2020-06-22~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,이영수,국가기관,방위사업청,ITS Enterprise Corp.
KD01AD0HP40,S/P FOR 500MD,외자,총액제,일반경쟁,2020-06-23,2020-06-23~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,임우정,국가기관,방위사업청,"E&IT Holdings Co., Ltd"
KD03AM0BA01,’20~’22 F-5/T-50/KT-1 CAD/PAD 부품구매(B),외자,내역입찰(최저가),수의계약,2020-06-23,2020-06-23~2022-01-31,국가기관,방위사업청,기반전력사업국제계약팀,최용규,국가기관,방위사업청,"MARTIN-BAKER AIRCRAFT CO.,LTD."
KD01AM0BJ03,육군 KUH-1 기체 부품구매 한도액계약,외자,내역입찰(최저가),수의계약,2020-06-24,2020-06-24~2021-11-30,국가기관,방위사업청,기반전력사업국제계약팀,정수진,국가기관,방위사업청,AIRBUS HELICOPTERS KOERA Ltd.
KD01FD0HO01,S/P FOR ANTI AIR EQP'T,외자,총액제,일반경쟁,2020-06-24,2020-06-24~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,ITS Enterprise Corp.
KD01FD0HO02,S/P FOR ANTI AIR EQP'T,외자,총액제,일반경쟁,2020-06-24,2020-06-24~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김태민,국가기관,방위사업청,ITS Enterprise Corp.
KD01GD0HO03,S/P FOR TRACKED EQP'T (ITS),외자,총액제,일반경쟁,2020-06-24,2020-06-24~2021-06-30,국가기관,방위사업청,미래전력사업국제확정계약팀,최인선,국가기관,방위사업청,ITS Enterprise Corp.
KD03AB0BF03,20~'22 HH-32 부품정비(B),외자,내역입찰(최저가),수의계약,2020-06-24,2020-06-24~2022-11-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,RHA PTE LTD
KD03AM0BE32,20~'22 HH-32 부품구매(B),외자,내역입찰(최저가),수의계약,2020-06-24,2020-06-24~2022-09-30,국가기관,방위사업청,기반전력사업국제계약팀,정하윤,국가기관,방위사업청,RHA PTE LTD
KD02CD0HO02,S/P for Warships,외자,총액제,일반경쟁,2020-06-25,2020-06-25~2021-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,"AMKO ENTERPRISE, INC"
KD02CD0HO10,S/P for Warships,외자,총액제,일반경쟁,2020-06-25,2020-06-25~2021-09-30,국가기관,방위사업청,미래전력사업국제확정계약팀,김웅호,국가기관,방위사업청,RUTC
