집행예정월,판단번호,대표품명,집행유형,계약방법,집행기관,예산금액,입찰방법,진행상태,담당자명
2020-07-30,PCAM0002002,가스터빈(울산급 BATCH-II 정비대체장비),장비,수의계약,함정총괄계약팀,19303125660,총액제,판단완료,황병순
2020-07-31,BFDH0002002,방공부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,33371646,단가제,2차공고중,김덕경
2020-07-31,BDAH0100001,피아식별용 IR,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,4874816769.2,총액제,계약,이후정
2020-07-31,BAAH0011002,진동측정기 (CH-47용),장비,2단계경쟁(동시),미래전력사업국제확정계약팀,266145772.9,총액제,2차공고중,이후정
2020-08-01,PBAH0810001,저격수 관측망원경,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,28372646.4,총액제,계약,박일
2020-08-01,PCAH0808001,잠수함용 측심기,장비,수의계약,미래전력사업국제확정계약팀,280153370,총액제,판단완료,박일
2020-08-01,PBAH0818001,적외선신호기,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,630699845.3,총액제,계약,박일
2020-08-07,PBAH0008001,K-3 기관총 홀로그램 조준경,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,58418194.8,총액제,계약,박일
2020-08-10,PKCH0822002,기뢰제거폭약(뇌관포함),물자,2단계경쟁(동시),미래전력사업국제확정계약팀,2739856476,단가제,계약,함송희
2020-08-10,PKCH0824002,기뢰처리용수류탄(퓨즈포함),물자,2단계경쟁(동시),미래전력사업국제확정계약팀,163600248,단가제,계약,함송희
2020-08-10,PKCH0835001,7.62MM 저격용 철갑탄,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,34153000,단가제,계약,함송희
2020-08-10,PKCH0837001,127MM 근접신관,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,1172458019.6,단가제,계약,함송희
2020-08-10,PKCH0823002,폭발식 절단기(뇌관포함),물자,2단계경쟁(동시),미래전력사업국제확정계약팀,1268308188,단가제,계약,함송희
2020-08-10,PKCH0836001,5.56MM 파쇄탄,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,34057800,단가제,계약,함송희
2020-08-10,PKCH0825002,기뢰처리폭약용 뇌관,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,110218395,단가제,계약,함송희
2020-08-10,WBAH0819001,전자총,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,27716194.8,총액제,2차공고중,함송희
2020-08-14,PCAH0817001,구명정,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,157437000,총액제,2차공고중,문선희
2020-08-14,BMAH0838001,휴대용 시료수집기,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,159951029.7,총액제,계약,문선희
2020-08-30,BBDH0847002,화력장비 부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,175060305,단가제,2차공고중,김나영
2020-08-30,BADH0847002,UH-1H 부속,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,51213934.8,단가제,2차공고중,김나영
2020-08-31,PKCH0848002,수중음파신호탄,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,495801600,단가제,2차공고중,함송희
2020-08-31,BBAH0001002,소총용 전술라이트,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,283749954.6,총액제,2차공고중,이후정
2020-09-01,DAMB0105001,KT-1 부속,한도액부품,수의계약,기반전력사업국제계약팀,2146824628.9,,계약,김애리
2020-09-01,DSEB0481001,중거리공대지유도폭탄(2000LBS),기술용역,수의계약,기반전력사업국제계약팀,154760690,단가제,계약,이지원
2020-09-10,PCBB0477001,LSF 함내발전기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,3463209400,,계약,하동수
2020-09-23,BDAK0006001,무전기세트(U/VHF 항공관제용),장비,2단계경쟁(동시),기동총괄계약팀,8396640000,총액제,계약,하태용
2020-09-30,PCMB0472001,잠수함 기관장비 부품구매 BOA,한도액부품,수의계약,기반전력사업국제계약팀,2563844992.1,,계약,김애리
2020-09-30,PABB0149001,CARAVAN-Ⅱ 항공기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,495799469.9,,계약,지한구
2020-09-30,PCBB0479001,수중무인탐사기(ROV) 부품정비,장비정비,수의계약,기반전력사업국제계약팀,132884396.4,,계약,하동수
2020-09-30,BBAH0100002,고배율 관측경,장비,2단계경쟁(동시),미래전력사업국제확정계약팀,135200065,총액제,3차공고중,이후정
2020-09-30,PRBB0480001,잠수기세트 부품정비,장비정비,수의계약,기반전력사업국제계약팀,646885190,,계약,하동수
2020-09-30,PCDH0001001,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,3484188029,단가제,3차공고의뢰중,이상식
2020-09-30,PCAM0001002,발전자(울산급 BATCH-II 정비대체장비),장비,수의계약,함정총괄계약팀,306449879.4,총액제,판단완료,황병순
2020-09-30,WBMB0001001,스파이크 부품구매 BOA,한도액부품,수의계약,기반전력사업국제계약팀,324545130,,계약,지한구
2020-09-30,PADH0001001,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,2042594290.1,단가제,3차공고의뢰중,이상식
2020-09-30,BABB0008001,UH-60 부품정비,장비정비,수의계약,기반전력사업국제계약팀,5651136640.8,,계약,임승관
2020-09-30,PADH0001003,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,22835580065,단가제,3차공고의뢰중,이상식
2020-09-30,PAMB0144001,CARAVAN II 수리부속,한도액부품,수의계약,기반전력사업국제계약팀,701893285.1,,계약,지한구
2020-09-30,PAMB0470001,해상작전헬기 부품구매 한도액계약,한도액부품,수의계약,기반전력사업국제계약팀,25741868144,,계약,지한구
2020-09-30,PAMB0474001,AW-159 음탐계통 부품구매 BOA,한도액부품,수의계약,기반전력사업국제계약팀,7477505051.1,,계약,지한구
2020-09-30,PCMB0470001,잠수함 부품구매,한도액부품,수의계약,기반전력사업국제계약팀,14147274266,,계약,지한구
2020-09-30,PAMB0146001,무인항공기 수리부속,한도액부품,수의계약,기반전력사업국제계약팀,1221847351.2,,계약,지한구
2020-09-30,PCDH0001003,잠수함 부품구매,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,4889751150.2,단가제,1차공고중,이상식
2020-09-30,DLAH0845001,"화물트럭, 항공용",장비,2단계경쟁(동시),미래전력사업국제확정계약팀,1793675623.6,총액제,계약,문선희
2020-09-30,BABB0005001,KUH 구성품 국외정비,장비정비,수의계약,기반전력사업국제계약팀,307114355.1,,판단완료,임승관
2020-09-30,PAMB0472001,LYNX RADAR 부품구매 BOA,한도액부품,수의계약,기반전력사업국제계약팀,203350103.6,,계약,지한구
2020-10-03,DDEB0159001,정밀접근레이더(RP-5GI/M) 기술지원,기술용역,수의계약,기반전력사업국제계약팀,372412880,단가제,계약,이지수
2020-10-05,PKCM0007001,"127밀리(5""/54) 단장약 포구청소용",물자,2단계경쟁(동시),함정총괄계약팀,115000000,단가제,1차공고중,황병순
2020-10-05,PKCM0005002,5.56MM 총류탄 발사약통,물자,2단계경쟁(동시),함정총괄계약팀,460000,단가제,2차공고중,황병순
2020-10-05,PKCM0009002,"탄약, 45구경 투색총용",물자,2단계경쟁(동시),함정총괄계약팀,5998400,단가제,2차공고중,황병순
2020-10-05,PKCM0006001,127MM 감장약,물자,2단계경쟁(동시),함정총괄계약팀,453951000,단가제,계약,황병순
2020-10-05,PKCM0003001,20MM 팔랑스탄,물자,2단계경쟁(동시),함정총괄계약팀,1203873317.5,단가제,2차공고중,황병순
2020-10-05,PKCM0004001,해상위치표시탄,물자,2단계경쟁(동시),함정총괄계약팀,48944000,단가제,2차공고중,황병순
2020-10-05,PKCM0008002,공격용수류탄,물자,2단계경쟁(동시),함정총괄계약팀,35693700,단가제,2차공고중,황병순
2020-10-05,PKCM0010002,76MM 단장약,물자,2단계경쟁(동시),함정총괄계약팀,11288400,단가제,2차공고중,황병순
2020-10-10,PKBB0484001,SUT 부품정비,장비정비,수의계약,기반전력사업국제계약팀,65807000,,계약,하동수
2020-10-26,BAAH0100002,레이다 세트 (무인기 헤론용 SAR),장비,수의계약,미래전력사업국제확정계약팀,9883376162.8,총액제,판단완료,이후정
2020-10-26,DAAT0002002,HH-32 피아식별장비 성능개량사업,장비,일반경쟁,감시전자총괄계약팀,20387095500,총액제,계약,심연주
2020-10-30,PCBB0170001,잠수함 전자전장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,437934113.4,,계약,하동수
2020-10-30,PABB0168001,P-3 탑재장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,7671116492.2,,계약,하동수
2020-10-30,PABB0169001,P-3 RADAR 부품정비,장비정비,수의계약,기반전력사업국제계약팀,1351819984.2,,계약,하동수
2020-10-30,PBDH0024004,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,1296100102.5,단가제,2차공고중,안소민
2020-10-30,PBDH0024002,해군화력부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,545270709.2,단가제,2차공고중,안소민
2020-10-30,DAMB0131001,임차기 자체보호장비 부품정비,한도액부품,수의계약,기반전력사업국제계약팀,666736746.2,,계약,이지수
2020-10-30,PCBB0177001,피아식별기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,236407780,,계약,하동수
2020-10-30,PCBB0175001,소해함용 음탐기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,1574664263.2,,계약,하동수
2020-10-30,DABB0110001,HS-748 부품정비,장비정비,수의계약,기반전력사업국제계약팀,800304821.4,,계약,이지수
2020-10-30,DAMB0118001,RC-2000B 부품정비,한도액부품,수의계약,기반전력사업국제계약팀,3834993388.8,,계약,이지수
2020-10-30,DABB0117001,RC-2000B 부품정비,장비정비,수의계약,기반전력사업국제계약팀,1063097721.7,,계약,이지수
2020-10-30,PCBB0176001,"수신기-송신기, 수중음파탐지기용 부품 정비",장비정비,수의계약,기반전력사업국제계약팀,393771000,,계약,하동수
2020-10-30,DABB0112001,임차기 자체보호장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,404067998.6,,계약,이지수
2020-10-30,BADQ0050002,TAURUS 지원장비 부품정비,(확정)부품,일반경쟁,헬기총괄계약팀,9709680,단가제,2차공고중,김순미
2020-10-30,WBBB0180001,스파이크 발사장치 부품정비,장비정비,수의계약,기반전력사업국제계약팀,710131310,,계약,하동수
2020-10-30,PFBB0178001,대공유도탄 사격지원체계 부품정비,장비정비,수의계약,기반전력사업국제계약팀,295221150,,계약,최윤정
2020-10-30,DAMB0114001,RC-800기관 부품 구매,한도액부품,수의계약,기반전력사업국제계약팀,538608113.4,,계약,이지수
2020-10-30,DABB0116001,RC-800 기관 부품정비,장비정비,수의계약,기반전력사업국제계약팀,8703958559.1,,계약,이지수
2020-10-30,DABB0115001,RC-800 기체 부품정비,장비정비,수의계약,기반전력사업국제계약팀,3079937960.4,,계약,이지수
2020-10-30,PDDH0023002,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,99937342.4,단가제,2차공고중,안소민
2020-10-30,DABB0111001,공중급유기,장비정비,수의계약,기반전력사업국제계약팀,609928799.9,,계약,이지수
2020-10-30,DAMB0109001,HS-748부품,한도액부품,수의계약,기반전력사업국제계약팀,505185487.8,,계약,이지수
2020-10-30,PABB0167001,항공기 통신장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,589864495.5,,계약,하동수
2020-10-30,DAEB0486001,신형 임차기 자체보호장비 개조장착사업,기술용역,수의계약,기반전력사업국제계약팀,20349000000,총액제,계약,이지수
2020-10-30,PABB0166001,P-3 항공기 부품정비,장비정비,수의계약,기반전력사업국제계약팀,9885879315.9,,계약,하동수
2020-10-30,PCBB0173001,잠수함 기관장비 부품정비,장비정비,수의계약,기반전력사업국제계약팀,666219738.8,,계약,하동수
2020-10-30,DDMB0107001,기상레이더,한도액부품,수의계약,기반전력사업국제계약팀,710736841.5,,계약,이지수
2020-10-30,PCBB0171001,잠수함 레이더 부품정비,장비정비,수의계약,기반전력사업국제계약팀,157824606.8,,판단완료,하동수
2020-10-30,PABB0163001,LYNX SONAR 부품정비,장비정비,수의계약,기반전력사업국제계약팀,1991944034.5,,계약,최윤정
2020-10-30,PDDH0023004,해군통신부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,2313981180,단가제,2차공고중,안소민
2020-10-30,DABB0108001,F-5부품,장비정비,수의계약,기반전력사업국제계약팀,157412593.1,,계약,이지수
2020-10-30,PCBB0174001,잠수함 부품정비,장비정비,수의계약,기반전력사업국제계약팀,2758379302,,계약,하동수
2020-10-30,PCBB0172001,잠수함 긴급부상장치 부품정비,장비정비,수의계약,기반전력사업국제계약팀,6267498783,,계약,하동수
2020-10-30,DAMB0113001,RC-800 부품 구매,한도액부품,수의계약,기반전력사업국제계약팀,4668593553.4,,계약,이지수
2020-10-31,PADH0800003,항공부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,5645360000,단가제,2차공고중,이상식
2020-10-31,PCAW0003003,수중음향측정장비,장비,2단계경쟁(동시),한국형잠수함총괄계약팀,10899998970,총액제,계약,홍두옥
2020-10-31,PCDH0901002,해군함정부품,(확정)부품,일반경쟁,미래전력사업국제확정계약팀,413633385.2,단가제,1차공고중,전병서
2020-11-02,BNAH0852001,폭발물처리 보호의(EOD 슈트),장비,2단계경쟁(동시),미래전력사업국제확정계약팀,2174153324,총액제,1차공고중,박일
2020-11-10,PSEB0155001,127MM 함포 기술용역,기술용역,수의계약,기반전력사업국제계약팀,354955580,총액제,계약,곽종채
2020-11-10,DAAT0003002,E-737 IFF 및 LINK-16 성능개량사업,장비,수의계약,감시전자총괄계약팀,4.68859E+11,총액제,계약,고예숙
2020-11-10,WNAH0852001,폭발물처리 보호의(EOD 슈트),장비,2단계경쟁(동시),미래전력사업국제확정계약팀,1.24E+08,총액제,1차공고중,박일
2020-11-13,PAAT0004002,P-3C/CK 피아식별장비 성능개량사업,장비,일반경쟁,감시전자총괄계약팀,83899575685,총액제,계약,정회성
2020-11-13,DSEB0002002,C-130H 성능개량사업(1차),기술용역,수의계약,기반전력사업국제계약팀,809200000,총액제,계약,김애리
2020-11-16,BKCH0853001,9MM 비관통 보통탄,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,120867169.5,단가제,계약,함송희
2020-11-16,PKCH0834001,9MM 비관통 보통탄,물자,2단계경쟁(동시),미래전력사업국제확정계약팀,32594100,단가제,계약,함송희
